,Close,Open,High,Low,Adj Close,Volume
2020-03-26,97.38375655477722,96.89683777200334,98.09397462094044,96.79847030103242,97.38375655477722,1741267
2020-03-27,65.4374284438012,96.3756725824974,96.91840300685935,65.3407490823847,65.4374284438012,8975562
2020-03-30,44.51134535479607,65.08751539660543,65.13372935285332,44.38449736378378,44.51134535479607,5534156
2020-03-31,29.121380975472956,44.24817344226067,44.31721361729231,29.10730552766687,29.121380975472956,2648895
2020-04-01,20.240318343060373,28.96664802788094,28.97177257987788,20.095811760051845,20.240318343060373,4846932
2020-04-02,13.55489340025636,20.292817925472452,20.438948160278915,13.459982545903276,13.55489340025636,4781907
2020-04-03,9.370669690511656,13.66093740775477,13.70929551393133,9.296030547381308,9.370669690511656,4651577
2020-04-06,6.666618413169669,9.312614424881994,9.330276548078208,6.607255004216827,6.666618413169669,4917187
2020-04-07,4.4636388354542404,6.728096636161672,6.765071262054634,4.462767779476873,4.4636388354542404,9652230
2020-04-08,3.0608365472407346,4.477228543425968,4.4796051421388565,3.032280591824812,3.0608365472407346,5024943
2020-04-09,2.106140278280382,3.0420791788936086,3.072049054349364,2.089578342710679,2.106140278280382,1164394
2020-04-10,1.4245628569074766,2.0997217530019765,2.103430650456047,1.4126701224009446,1.4245628569074766,4758578
2020-04-13,0.9558609122464441,1.4237743159280078,1.4240672325994526,0.9538003558576965,0.9558609122464441,5934888
2020-04-14,0.6375779459409494,0.9533710816008146,0.9544896438295926,0.6355395283475637,0.6375779459409494,2781240
2020-04-15,0.42748860122844357,0.6409377212828388,0.6467183136578498,0.4236038928905382,0.42748860122844357,4004300
2020-04-16,0.28876162731434674,0.42940342185613567,0.43097683605393544,0.28863962577727426,0.28876162731434674,4430379
2020-04-17,0.1957029915412377,0.28885570530763693,0.289259590680858,0.19495149211159934,0.1957029915412377,7174688
2020-04-20,0.13153938365502646,0.19610909846762067,0.19721248474886516,0.13100377733185803,0.13153938365502646,5414287
