,Close,Open,High,Low,Adj Close,Volume
2020-04-15,101.45098186643762,100.94372695710543,101.81029846492483,100.94372695710543,101.45098186643762,9207397
2020-04-16,100.28007430887035,100.90295020748783,101.65482990326826,99.9054616522148,100.28007430887035,1386106
2020-04-17,101.00023217118354,100.12733743126877,101.43301585909593,99.61593850976759,101.00023217118354,5073599
2020-04-20,99.29653208790292,100.58743687370601,100.60701952020737,98.511531743839,99.29653208790292,5392838
2020-04-21,100.5326549114784,99.01087151112296,101.11686711185034,98.20968238306986,100.5326549114784,2524231
2020-04-22,100.66831779802729,101.64079296538675,102.50968870683953,99.89940850641146,100.66831779802729,1152392
2020-04-23,100.02652721226879,101.19114281164812,102.11798306149687,99.96084445582089,100.02652721226879,8492346
2020-04-24,100.4069790903811,100.68581872907484,101.06815189947493,100.32364832669643,100.4069790903811,7222772
2020-04-27,102.9902386013154,99.93605310501185,103.34297671005073,99.53777414727152,102.9902386013154,5928758
2020-04-28,102.33600141118684,103.35962670642613,104.00401135234316,102.16065368519767,102.33600141118684,5189154
2020-04-29,103.2741516753307,102.25532111829396,103.90204399357948,102.22607712047386,103.2741516753307,8528809
2020-04-30,101.57480179247868,103.65454253626822,103.96140686209834,100.8625011169003,101.57480179247868,7588835
2020-05-01,102.36757090525074,102.0152752196786,103.16032393675437,101.07785142791252,102.36757090525074,4736268
2020-05-04,99.49199078734567,102.94783275910564,103.74016515852847,99.1051902399314,99.49199078734567,7302865
2020-05-05,99.30706967282707,99.41276087825783,100.38693808367655,98.35522242251636,99.30706967282707,7819081
2020-05-06,96.09050907995436,99.58339967540367,99.85373756369428,95.5903045010783,96.09050907995436,1237071
2020-05-07,97.85794842983528,96.65465611406378,98.48750644516245,96.22879804434899,97.85794842983528,5527051
2020-05-08,98.04467712182007,97.6097078696232,98.57584712119022,97.42176828260905,98.04467712182007,1957977
2020-05-11,99.29459985839836,97.57990661419475,100.2732666760919,97.54477224936996,99.29459985839836,2352342
2020-05-12,97.57343120589172,99.29258260654083,100.10382723736798,97.20510848773374,97.57343120589172,1664033
2020-05-13,94.59390665060134,97.13515697049755,97.70315365199534,94.32389460336061,94.59390665060134,3890923
2020-05-14,94.36022657156185,94.24706211467698,94.82961738366764,93.90525671674814,94.36022657156185,4997534
2020-05-15,93.7284390751076,94.71368420404406,94.81281703450577,92.93450027282502,93.7284390751076,7238818
2020-05-18,95.17398997028576,94.32032868082854,95.66561586100349,93.5457994482852,95.17398997028576,2009764
2020-05-19,97.76351056070723,95.27714436307618,98.6699103527909,94.44310015976548,97.76351056070723,6525840
2020-05-20,98.08663075865049,98.00057388447063,98.52939006813205,97.4226880191962,98.08663075865049,5999871
2020-05-21,97.91562814760883,96.97504246785367,98.39633382063182,96.349153940598,97.91562814760883,6700259
2020-05-22,95.15252700743719,97.40198175385888,97.98457349275675,94.55341219973268,95.15252700743719,4946906
2020-05-25,96.61898539833798,94.45300598259755,96.66291116067502,94.21818430735304,96.61898539833798,7595882
2020-05-26,97.2628572712745,96.29831525538495,97.44754212130154,95.95378511117872,97.2628572712745,3530615
2020-05-27,96.7347944900019,97.1976495277187,97.62400315436489,96.26073021681535,96.7347944900019,6378621
2020-05-28,97.00831086695611,96.26418694136498,97.4999625344047,96.25707215907798,97.00831086695611,5533941
2020-05-29,98.35453282480937,96.78726401420191,98.57757695153154,96.15555871239741,98.35453282480937,8374699
2020-06-01,99.51055716148473,99.0276689588131,99.75580762064621,98.83452750702696,99.51055716148473,2475813
2020-06-02,98.50682273071511,98.92996420289157,99.80639595131606,98.22530321631245,98.50682273071511,3537979
2020-06-03,101.46205132522049,98.83864769161431,101.57085034715313,98.02902704696731,101.46205132522049,9815472
2020-06-04,103.35408684201988,100.94544027968854,103.61985238496149,100.89473847843212,103.35408684201988,6003847
2020-06-05,103.07154967797692,103.143173948486,104.14042854986869,102.54416576546889,103.07154967797692,6076995
2020-06-08,106.33769280870051,103.10476687499568,106.78382318579001,102.53142782224971,106.33769280870051,9532129
2020-06-09,106.1968798957022,106.47441658857763,107.27846902896026,105.2744859599778,106.1968798957022,9755663
2020-06-10,105.69292010161055,105.5718456594267,106.3047640539027,104.88200321395793,105.69292010161055,3181563
2020-06-11,107.00737584406829,105.85351715343603,107.76196841345379,105.30104740723182,107.00737584406829,9806469
2020-06-12,109.48333751484027,105.68735306224441,110.37784412769221,104.94861166652272,109.48333751484027,8871737
2020-06-15,108.44457222954766,109.53301517948175,110.4622173965249,108.11204261479999,108.44457222954766,1262577
2020-06-16,106.898989976146,108.38564798504824,109.24529840737685,106.38735895082364,106.898989976146,9743558
2020-06-17,105.45626457227672,108.3493114266619,108.99285494397377,104.45539128551287,105.45626457227672,8359426
2020-06-18,107.13773906183732,105.87493709223322,107.66750554341668,105.03599328054031,107.13773906183732,8056451
2020-06-19,108.66176202747056,106.15629453691024,109.26141551322152,105.17956452035214,108.66176202747056,4310831
2020-06-22,110.48253781059331,108.56898021338866,111.12846164339024,108.13019990600678,110.48253781059331,9313676
2020-06-23,113.144169095738,110.31551784659496,113.17477434381658,109.28068008284966,113.144169095738,1951929
2020-06-24,112.1409893208026,113.85329184687998,113.87456216322457,111.3076104412575,112.1409893208026,8941964
2020-06-25,111.63185579137382,112.24798123484909,112.66078287655161,111.5277526000176,111.63185579137382,3575372
2020-06-26,111.3247821301077,112.03655610755318,112.49967300781384,111.02651673401085,111.3247821301077,3114064
2020-06-29,110.75509380702755,111.77189894520343,112.52097777769194,110.68499094187881,110.75509380702755,3367143
2020-06-30,111.59297091681735,111.86828310477853,111.87962416934623,110.92472646282246,111.59297091681735,7263031
2020-07-01,107.82393881574855,111.86324247409858,112.96438561674752,107.34478856862317,107.82393881574855,8996191
2020-07-02,102.9816212568257,108.09029011061051,108.45399237993666,102.17373912632142,102.9816212568257,4536665
2020-07-03,103.90407865097104,103.40335319390893,104.63128624205403,102.41391754117964,103.90407865097104,5927201
2020-07-06,103.17362448743643,103.20935269332047,103.50314821762966,102.50529710045593,103.17362448743643,3824904
2020-07-07,100.92821609427575,103.61311823775226,104.41706454795622,100.23922612375007,100.92821609427575,5987278
2020-07-08,100.51016030301096,101.20158224391791,102.09494549332192,100.06185408753058,100.51016030301096,5554029
2020-07-09,98.53470058508871,100.02405321388952,100.60303565193483,97.67896483011361,98.53470058508871,4913597
2020-07-10,99.10296671396496,98.83178239907392,99.2841858355032,98.7734175977574,99.10296671396496,9258551
2020-07-13,98.82192984345308,98.43010038961556,99.04476356110374,98.38339822890703,98.82192984345308,6745784
2020-07-14,101.14317642640287,98.1308139360227,101.71038484651324,97.1892371839893,101.14317642640287,5504129
2020-07-15,100.82422504432382,101.77848328330941,102.47207205585374,99.98907919533141,100.82422504432382,1672898
2020-07-16,102.99753574602508,101.06903251515133,103.77822097823523,100.11818457138135,102.99753574602508,3521606
2020-07-17,102.82841107896897,102.2058876205634,103.84661336849548,101.74079108350773,102.82841107896897,7569725
2020-07-20,102.95286904629666,102.52585718131265,102.97360442682267,102.30606161021491,102.95286904629666,9373054
2020-07-21,103.90362041335051,102.81237312322575,104.84941954830597,101.98921789046982,103.90362041335051,1477733
2020-07-22,103.81322458355359,103.21702949138677,104.45117843858434,102.4001602093489,103.81322458355359,7354097
2020-07-23,106.28188658330163,103.97472809788269,106.86726318138527,103.04141009393976,106.28188658330163,6754148
2020-07-24,106.3974533862646,105.67893532220353,106.81743449677201,105.00022820074567,106.3974533862646,7001689
2020-07-27,107.31519608855686,105.66573015976098,108.29132705001287,104.99034688455077,107.31519608855686,6470695
2020-07-28,108.76912565390533,106.88710925523036,109.46990736882906,106.19493379867875,108.76912565390533,6588798
2020-07-29,109.91725199975562,109.1475641601769,110.7386316467269,108.25449456225728,109.91725199975562,4058189
2020-07-30,110.11970086124683,110.09036981836434,111.168149144226,109.97545103462943,110.11970086124683,5398318
2020-07-31,109.23133756315278,109.77076786660787,109.90442742985313,108.30009642311977,109.23133756315278,3452295
2020-08-03,108.13800986669679,109.45134002143128,110.03531363185577,107.84750183981694,108.13800986669679,3470479
2020-08-04,106.36721585764172,107.39773161230111,107.89857390525401,106.20129624218599,106.36721585764172,3600155
2020-08-05,104.84015142329028,106.6596992072999,107.44539038303769,104.76480192797682,104.84015142329028,2279866
2020-08-06,104.65675920249812,103.83579841515983,104.70051615265275,103.61949139877173,104.65675920249812,7072006
2020-08-07,103.55316423876593,104.86586874967443,104.90761541982386,102.63444197199367,103.55316423876593,7660505
2020-08-10,103.64642764562804,103.71324264585085,103.78980889843399,103.44290823738987,103.64642764562804,7359533
2020-08-11,102.27903902678052,104.55410756988006,104.68187689953957,102.1328441660597,102.27903902678052,3084235
2020-08-12,100.26611625457139,102.50856839803066,102.66985659989032,99.44173732439401,100.26611625457139,8869800
2020-08-13,99.62553633381005,99.14261090762857,100.54323151492102,98.4330478887764,99.62553633381005,1209436
2020-08-14,99.52366174095799,99.3002013608359,99.69877299407062,98.40145838383718,99.52366174095799,1344131
2020-08-17,98.09285733377742,98.91615709373544,99.43151890044237,97.28616861347824,98.09285733377742,5839510
2020-08-18,98.74898745956203,96.94927211585019,99.32611479608993,96.94251574480947,98.74898745956203,9997311
2020-08-19,98.1979014638424,97.78814546884978,98.61134220474567,96.92025253702892,98.1979014638424,2742953
2020-08-20,98.3729553109377,97.37088903336465,98.79770378782642,97.09882916278686,98.3729553109377,3119165
2020-08-21,98.99514109611546,98.40994802053163,99.68039573353873,97.42674273205176,98.99514109611546,3971405
2020-08-24,101.53346753699711,98.9184316843163,102.47239982355624,98.35172146593274,101.53346753699711,7879115
2020-08-25,102.90429426006473,101.43630977644142,103.15913846452472,100.54618284320242,102.90429426006473,9949392
2020-08-26,106.2367301610424,102.88848566363346,106.99610234505214,102.2203766389018,106.2367301610424,4219774
2020-08-27,107.8413645583554,106.10853707782118,108.8768196933711,105.88855832854448,107.8413645583554,4324623
2020-08-28,105.06662871226864,108.27410506719578,109.16764775620624,104.54708044237148,105.06662871226864,6022952
2020-08-31,103.48053624266473,105.66740985653763,106.12273898348354,103.44960480198088,103.48053624266473,2829170
2020-09-01,104.23166362261563,103.51350677315418,104.65648959212987,103.43210722581838,104.23166362261563,9481641
2020-09-02,102.78897347590481,103.82444121155827,104.55599447027635,102.57446572618711,102.78897347590481,4695960
2020-09-03,102.89605151976258,102.88280598963769,103.67758514440068,102.56120835430049,102.89605151976258,6935886
2020-09-04,101.80398077973196,102.92410137667345,103.21896148701236,101.31261155292339,101.80398077973196,2904022
2020-09-07,100.7666194266605,101.34254059814015,101.9036964564306,100.31962165176401,100.7666194266605,5833570
2020-09-08,100.86192121909075,100.58076683193121,101.23693968923747,100.06038377679086,100.86192121909075,4292280
2020-09-09,97.133734722548,101.9452921946749,102.15135196854739,96.46248497468811,97.133734722548,6002961
2020-09-10,94.05211741878357,96.40225156075181,97.07148114884404,93.64418129129871,94.05211741878357,9049218
2020-09-11,94.26370881651471,93.96993262614116,94.55569624360996,93.07805983417296,94.26370881651471,9497333
2020-09-14,92.60839166430993,93.83856536871036,94.46528607815013,91.71745199802463,92.60839166430993,6757712
2020-09-15,93.20769051917193,92.27925300265802,93.42724009194949,92.00517911428128,93.20769051917193,5587160
2020-09-16,94.23675974527558,92.21252385621322,94.7315926443271,91.82963183470844,94.23675974527558,2676608
2020-09-17,94.71831507574694,94.66967353369681,94.79813632327178,94.51716265612002,94.71831507574694,1478296
2020-09-18,95.7634344751698,94.76954238197465,96.4929520499715,94.59563435352212,95.7634344751698,6724512
2020-09-21,96.55315797353533,96.43599987492865,96.7082528692697,95.57849561021338,96.55315797353533,4466806
2020-09-22,94.07856272216829,96.65022881952785,96.73570697702178,93.22613784699821,94.07856272216829,6252538
2020-09-23,93.9334420174968,94.22165857981646,94.88641950749745,93.13219345065852,93.9334420174968,3602470
2020-09-24,95.99992865696353,93.79393097526192,96.19205138330636,93.7844769769775,95.99992865696353,2821493
2020-09-25,96.1666670945705,96.8171384547125,97.63867314080761,95.52871228862298,96.1666670945705,7784129
2020-09-28,95.09485812931452,96.27666756466274,97.2385804495643,94.88580268380088,95.09485812931452,4963489
2020-09-29,95.7574079837477,94.96874534366705,95.76319712522938,94.18470973852675,95.7574079837477,6120934
2020-09-30,97.69187061357165,96.93222917583077,98.34562081794816,96.62948420945074,97.69187061357165,4336907
2020-10-01,95.36415898769232,97.97804222189754,98.78892724313746,95.0212825391774,95.36415898769232,1036954
2020-10-02,97.4925770151168,95.98524698725801,98.10027796400921,95.80364841346342,97.4925770151168,9519952
2020-10-05,96.98736180704375,97.47165735938583,98.30387929119468,96.9661512218701,96.98736180704375,9130498
2020-10-06,94.524752973413,97.19543202855907,97.9582060803951,94.51294504476607,94.524752973413,2974667
2020-10-07,94.68410637042813,94.97843959568887,95.09047510388113,93.77209435385127,94.68410637042813,1632819
2020-10-08,93.84787028348882,94.77810005966303,94.91843094001011,93.45092243639992,93.84787028348882,6783978
2020-10-09,91.41013219317087,92.81258747960617,93.23857462220674,90.58524684038336,91.41013219317087,6943298
2020-10-12,92.61220746981155,91.92862838109957,93.425894039701,91.5439364251439,92.61220746981155,5780417
2020-10-13,94.80405900313178,92.14729784734251,94.95675335689342,91.8408333007455,94.80405900313178,9415287
2020-10-14,95.15433448703588,93.71042875056477,95.83237213475802,92.84580521516389,95.15433448703588,5250914
2020-10-15,98.0133871810735,95.97193029585178,98.9452538947939,95.90716905498442,98.0133871810735,8044339
2020-10-16,97.18906243393685,98.54972537987666,98.812328885486,96.27110587249888,97.18906243393685,9329335
2020-10-19,96.88726850795129,96.83862584356366,97.79611676922977,95.87825751338916,96.88726850795129,2952574
2020-10-20,97.4365801608432,97.2673962378956,97.5337342064775,96.84382247423818,97.4365801608432,7971628
2020-10-21,98.32529096757276,97.62197340574899,98.40726469017096,96.68822314116645,98.32529096757276,3269621
2020-10-22,97.37161270227905,98.40268054226627,98.66024338949883,96.95227115014754,97.37161270227905,5398005
2020-10-23,97.94808195412213,96.90796102149771,98.37922798879211,96.60164690244461,97.94808195412213,7776671
2020-10-26,96.56603177193823,97.50584223290744,98.40817376604178,96.11794902244587,96.56603177193823,7551685
2020-10-27,98.12232959762449,96.16280315742614,98.14018701312047,95.55968645086553,98.12232959762449,4453413
2020-10-28,98.35537386090378,98.07666928799244,99.1799278019166,97.87384018329122,98.35537386090378,6669055
2020-10-29,98.57955923107431,98.74111608742092,98.91812049393467,98.13193717856063,98.57955923107431,5445191
2020-10-30,100.72027422619756,97.91678332382435,100.81432394274643,97.46867650346803,100.72027422619756,1634118
2020-11-02,102.27469831112343,99.86067352134481,102.94746140084266,99.21670805276185,102.27469831112343,8117706
2020-11-03,102.3420115042586,101.99179889544524,103.11228811736717,101.20931838109686,102.3420115042586,2429098
2020-11-04,103.41159452762665,101.9687645018295,104.00507425741363,101.92369794922722,103.41159452762665,8223747
2020-11-05,107.32556140669234,103.73236555714922,107.61541065461306,102.70840829292467,107.32556140669234,2151494
2020-11-06,105.45888973873954,107.0059806772995,107.9634941817203,104.84317052378572,105.45888973873954,8893670
2020-11-09,106.35283673318352,104.9525391399102,107.05088068796853,104.87335636130926,106.35283673318352,4459042
2020-11-10,105.05156346594042,106.71655138900873,107.3155392882298,104.35470176918189,105.05156346594042,4822358
2020-11-11,104.65511811216714,106.00370500655322,106.35394194706888,104.37997018000245,104.65511811216714,3986369
2020-11-12,103.48428063892683,104.98495530371885,105.473280330069,102.96798378641608,103.48428063892683,6460846
2020-11-13,103.16550107125192,102.94918477875026,104.16932457750302,102.51180640642153,103.16550107125192,1046813
2020-11-16,103.25855125270247,103.02885901868054,103.57192078247228,102.7452747506586,103.25855125270247,8577565
2020-11-17,101.97535517053184,103.30120866246325,103.95659122393988,100.99073638990198,101.97535517053184,1661976
2020-11-18,101.0788828007258,102.10924845529237,103.06867887819658,100.46166114182762,101.0788828007258,1894224
2020-11-19,101.54983417224321,100.57766638529252,102.51321571879897,100.38910826096426,101.54983417224321,9062652
2020-11-20,102.31360372422198,101.41383493518103,102.57304386834204,100.48354252024355,102.31360372422198,3317963
2020-11-23,99.76280193154543,103.08760671764304,103.54634859321374,99.57799748083859,99.76280193154543,6965235
2020-11-24,99.33148378725734,99.21408293778543,99.44671439345396,99.15029693214044,99.33148378725734,8818610
2020-11-25,98.88591675387495,98.73281977904422,99.78949844028423,98.36373946746191,98.88591675387495,2373336
2020-11-26,96.95066764587582,98.8226354159982,98.94125635384883,96.30866974856814,96.95066764587582,8555328
2020-11-27,97.40854262420766,97.53964896430232,97.72555227727543,97.3888616616808,97.40854262420766,6826814
2020-11-30,97.89794317886637,97.32349801324817,98.14810906674614,97.2961043825169,97.89794317886637,2740798
2020-12-01,95.54027259497649,98.04986075890821,98.2110473904623,95.23447293564875,95.54027259497649,9585958
2020-12-02,94.8048968601168,95.10992326458756,95.5792280313591,94.12891144376252,94.8048968601168,6155574
2020-12-03,93.59286590699864,95.35836887705106,95.76182649627488,93.43420948602727,93.59286590699864,5170613
2020-12-04,93.82389907474318,93.68507252214093,94.48452075209514,92.90179374795271,93.82389907474318,5007054
2020-12-07,92.40756148193884,93.73802462215254,94.35154126936888,92.31119620796512,92.40756148193884,2547361
2020-12-08,90.59195123732296,93.15450118239974,93.84179304880249,89.71720037915871,90.59195123732296,3357123
2020-12-09,92.17841604725554,90.38252014952455,92.98608187612264,89.56200837544155,92.17841604725554,1161472
2020-12-10,90.43591057945251,91.61771831381235,91.79002434621958,89.81281786191515,90.43591057945251,4008043
2020-12-11,91.54818445120712,89.62791200525234,92.18175341144247,89.58375124879191,91.54818445120712,9998566
2020-12-14,91.36637023412341,92.3484935209223,92.41908441465691,90.79279574372653,91.36637023412341,3481992
2020-12-15,89.69951228982595,91.26145332824733,91.44662477356717,89.10097817863377,89.69951228982595,5316090
2020-12-16,87.29887841122328,88.93280748970243,89.20296327405235,87.10918655391698,87.29887841122328,6507564
2020-12-17,87.94771930109593,86.96436294408693,88.69496111303356,86.24434732738861,87.94771930109593,6859466
2020-12-18,88.49274975458297,86.67677515273274,88.77911537593246,85.82798543719244,88.49274975458297,3918386
2020-12-21,89.56299909148471,88.4479544269575,90.39076874097302,87.64048070399642,89.56299909148471,1120793
2020-12-22,88.9365207404157,89.42469193317733,89.7311110757285,88.83234809239443,88.9365207404157,8707863
2020-12-23,89.92720331164826,88.38138447256735,90.68304884649716,87.87827954548912,89.92720331164826,1513019
2020-12-24,87.34204504087518,89.63874528476155,90.42929515988314,86.52851155015875,87.34204504087518,3904708
2020-12-25,88.93249486308778,87.46310058325057,88.97212747603443,86.8303322745015,88.93249486308778,9042363
2020-12-28,89.03735905865224,88.50941286146245,89.36405036368996,87.97252803679241,89.03735905865224,7247846
2020-12-29,87.63588341680759,88.24035767343655,88.92258792733958,87.46302943600513,87.63588341680759,6069735
2020-12-30,86.82442977137651,87.69456438659448,88.40791172573657,86.65271020828666,86.82442977137651,4832179
2020-12-31,83.56202164383065,86.65252514407881,86.69426434297627,83.21602324826823,83.56202164383065,6836907
2021-01-01,85.22455200318558,83.10991339217047,85.52866558446512,82.9990392729731,85.22455200318558,5562974
2021-01-04,83.36802667955342,85.62951451831178,85.67869422830069,83.2660069770526,83.36802667955342,5322258
2021-01-05,84.39096846822356,83.49201965735813,85.119197907563,82.66802457242959,84.39096846822356,8711218
2021-01-06,83.61621150021877,84.69011578044086,84.71817653371771,83.28452620622495,83.61621150021877,3153328
2021-01-07,82.52631412721341,83.92400946270628,84.48184062192279,82.09804159249362,82.52631412721341,3870482
2021-01-08,84.24404363067089,82.91825227120695,84.4289820610093,82.36614798308007,84.24404363067089,5666684
2021-01-11,84.6202750784132,84.72848982199126,84.93254331166247,84.51543534328046,84.6202750784132,8737737
2021-01-12,83.10549215152271,84.15061258233875,84.81618250359973,82.76714101067209,83.10549215152271,6018238
2021-01-13,86.72747760587214,84.1650351389624,86.98435476732897,83.5048997003844,86.72747760587214,9345536
2021-01-14,86.05687076173373,86.59892735368923,86.77198044676572,85.74739757092215,86.05687076173373,6368727
2021-01-15,85.09737486933759,85.9727931403466,86.31115044598442,84.4992285396416,85.09737486933759,8869842
2021-01-18,83.08557932015576,85.54912350617649,85.55146703065914,82.82055065642078,83.08557932015576,5812742
2021-01-19,84.3114188634099,83.4663063976124,84.8187291678731,83.22638593704941,84.3114188634099,7260535
2021-01-20,83.3329093058175,83.88987966394183,84.33050901208827,83.2524418913976,83.3329093058175,6745605
2021-01-21,82.80567473035102,83.5357972672035,84.28927841526054,82.77871828258432,82.80567473035102,1954598
2021-01-22,83.62958966366756,83.2093635831464,84.17410021511232,82.82226252306926,83.62958966366756,7727482
2021-01-25,82.5772677160365,83.49572535999488,83.66070938814788,82.26425288350322,82.5772677160365,2556893
2021-01-26,83.78024282353933,82.38109708372092,84.35540825319877,81.64889378962926,83.78024282353933,2140447
2021-01-27,83.22106519919431,84.02401647907777,84.77284113129183,82.83766371761749,83.22106519919431,6970250
2021-01-28,84.29960362329555,83.027432104286,84.91335273327753,82.84366189587841,84.29960362329555,9963754
2021-01-29,85.1047458395783,84.01629231189143,85.5766156567721,83.77865848428306,85.1047458395783,9671632
2021-02-01,84.79648699690853,86.01866499605661,86.61113759368433,84.01232096870946,84.79648699690853,3860486
2021-02-02,84.15590856136758,84.48604966893453,84.77115784623311,83.47878282148423,84.15590856136758,7410269
2021-02-03,82.16098623176174,84.4010326775014,84.56647499632557,82.13985647417684,82.16098623176174,7982956
2021-02-04,82.48230597915192,82.58127047567436,82.58499449745857,82.36538267034398,82.48230597915192,4836831
2021-02-05,84.76255244121823,82.79653769137998,85.04521269046965,82.2246134486811,84.76255244121823,4996699
