,Close,Open,High,Low,Adj Close,Volume
2020-04-15,99.81852142399072,99.31942881687077,100.0998599205436,99.31942881687077,99.81852142399072,9975292
2020-04-16,99.38873974049473,99.46887814214735,99.96967133914413,98.91341546681129,99.38873974049473,8315259
2020-04-17,99.50536023509316,98.843817533052,99.82214228900138,98.08773589897883,99.50536023509316,1233993
2020-04-20,98.496095444459,100.15860448730606,100.27219224513587,97.54890061527212,98.496095444459,1300765
2020-04-21,99.17161591619113,98.79354435011571,99.33129923325352,97.82832999856844,99.17161591619113,5657719
2020-04-22,99.12306646535744,99.27560386788876,99.82542018980475,98.71790463952355,99.12306646535744,7812539
2020-04-23,98.68589955873378,99.58856082189264,99.92075415482117,97.69942037331565,98.68589955873378,2489310
2020-04-24,98.8365859698674,98.85913714689963,99.28679961375377,98.61471078229597,98.8365859698674,4660989
2020-04-27,99.55238625817371,99.25330662379594,100.22289510368219,98.66758956562028,99.55238625817371,9914022
2020-04-28,97.47841352655514,98.97121662776098,99.20229049249215,96.66610231145698,97.47841352655514,6711873
2020-04-29,96.31978320394015,97.19210484185926,97.908612794935,95.83247673740821,96.31978320394015,9425235
2020-04-30,95.55369021870062,95.60501916008731,96.53325335413274,95.35463725472898,95.55369021870062,8618301
2020-05-01,97.02289303705575,94.67191789918903,97.06986223580188,94.00389181608338,97.02289303705575,8120506
2020-05-04,95.8328872692754,96.83123659384718,97.45791372156994,95.53411899509277,95.8328872692754,2969660
2020-05-05,95.97077818788718,95.69021737865666,96.53233646453523,94.78472114722862,95.97077818788718,6383339
2020-05-06,93.27840301317154,95.28322756949575,95.87889982111224,92.47749451211986,93.27840301317154,2480823
2020-05-07,92.93940004814439,93.3139574240563,93.34480360979079,92.3181171006131,92.93940004814439,3983528
2020-05-08,93.0974447704336,93.04858397672014,93.83872798408069,92.9017411801533,93.0974447704336,9759357
2020-05-11,93.81955938129437,93.37750539082006,94.53928698116559,92.63798702273711,93.81955938129437,8912057
2020-05-12,92.56980869885373,93.7977913174247,94.34444928196673,92.22655777305988,92.56980869885373,7554098
2020-05-13,93.19250469953786,92.86854770827516,93.46427076333111,92.49755186548558,93.19250469953786,8272930
2020-05-14,93.68246356089006,92.88513967923902,93.69391825304722,92.4526445219711,93.68246356089006,9822469
2020-05-15,92.83599110492214,93.36424846582638,93.79605405384754,92.60881832296604,92.83599110492214,3775988
