,Close,Open,High,Low,Adj Close,Volume
2020-04-15,99.63255050281089,99.13438775029684,100.30093618630227,98.91588861824773,99.63255050281089,9068360
2020-04-16,97.19633664017132,99.1598565180966,99.92637178492507,96.86497883680659,97.19633664017132,6574813
2020-04-17,97.62517964001465,96.13065590432957,97.65310035099475,95.17269408992586,97.62517964001465,2299595
2020-04-20,98.86715742956812,97.71358945486502,98.91742249364901,96.97990825618426,98.86715742956812,1038904
2020-04-21,100.33042375173231,98.81519227066497,100.83974915470294,98.52663047642092,100.33042375173231,6501593
2020-04-22,100.20828011179101,100.61239989409881,100.79441993585166,99.20683193078523,100.20828011179101,9400425
2020-04-23,100.76228864787582,99.04444225999707,100.9859051951617,98.23394071354312,100.76228864787582,5835556
2020-04-24,100.40768166730365,100.49995807758646,101.0058336772368,99.61810110622676,100.40768166730365,5456844
2020-04-27,102.59617949738636,99.32916096817472,103.40491391960622,99.00077347112429,102.59617949738636,3707047
2020-04-28,103.84144758130273,102.710247572306,103.9472937682833,102.52448961188227,103.84144758130273,6065822
2020-04-29,102.79635624854227,105.66647430017599,106.60948426298931,102.63012522413617,102.79635624854227,6665704
2020-04-30,102.96690919813149,103.52548810975907,104.1014023015266,101.96075217909214,102.96690919813149,8874453
2020-05-01,101.05869332425459,102.879268349132,103.14675290637153,100.55987529713684,101.05869332425459,2266168
2020-05-04,99.01328802444473,100.79281625858454,101.12164306044622,98.6079974249144,99.01328802444473,3872002
2020-05-05,97.75746437295156,98.21518375569187,98.40444867515377,97.67717222421399,97.75746437295156,4181793
2020-05-06,97.84621641503945,97.04622289150035,98.46182134503988,96.64158950306422,97.84621641503945,7619696
2020-05-07,98.18426454982004,98.19840925359267,98.77191467624726,97.85673604353683,98.18426454982004,9184662
2020-05-08,96.71044937760175,98.09561107604046,98.46391036356088,96.35517501072465,96.71044937760175,2323029
2020-05-11,95.75057169162018,96.95031226652958,97.11492410976615,95.3416137193185,95.75057169162018,4731363
2020-05-12,96.70750341606637,95.39116589705513,97.6047174154816,95.05610602408395,96.70750341606637,5297869
2020-05-13,96.2737641234431,96.87127981691062,96.95539740772982,95.87219771593809,96.2737641234431,7712448
2020-05-14,95.57643245362584,95.96376683170135,96.64241972092704,94.75062222363319,95.57643245362584,8604170
2020-05-15,95.53730452961138,95.20234752819904,96.47697348995777,95.04351546750425,95.53730452961138,5120095
2020-05-18,95.26031542927568,95.5594399567597,96.47271067547403,94.67480039827052,95.26031542927568,4441001
2020-05-19,96.945221152298,95.75346250117178,97.27551419651324,95.39569290770011,96.945221152298,2467766
2020-05-20,95.0996923067429,96.74815997640451,97.18941245710869,94.57717015153544,95.0996923067429,6886216
2020-05-21,93.96839058841636,95.30645706443912,95.71344301614403,93.77758359851454,93.96839058841636,7529840
2020-05-22,90.27133701427859,94.47923170043408,94.93368055028202,89.78546124792018,90.27133701427859,5902616
2020-05-25,91.91792811144381,89.71170807058171,92.03339965292189,89.57036848677862,91.91792811144381,3369002
2020-05-26,92.6890190587259,91.41150763802081,93.5070988833693,90.62564973783554,92.6890190587259,9928621
2020-05-27,92.44257352345933,92.57355376268312,92.70257692662622,92.09229473659946,92.44257352345933,8236367
2020-05-28,92.22740863900411,92.29301290713397,92.62672117285754,92.08990954433656,92.22740863900411,2765397
2020-05-29,90.39513619940082,92.99056322821154,93.19935613264593,90.08758355033346,90.39513619940082,9647599
2020-06-01,92.5739320337101,90.71875561718802,93.48760684336034,90.36327779024583,92.5739320337101,1413599
2020-06-02,92.23105763415565,92.15484155631816,93.05751794468787,91.97948496260615,92.23105763415565,8597874
2020-06-03,94.73885649922758,92.45443907990001,95.5714696600562,92.24253126992429,94.73885649922758,3484521
2020-06-04,95.40712929754228,95.33172902091106,96.33619796512454,94.65046008182867,95.40712929754228,7891612
2020-06-05,93.65546928813846,94.75902618872422,95.2667150371979,93.43992344205576,93.65546928813846,1679525
2020-06-08,95.4156365022225,94.08880831638093,96.33792408315105,93.42209410154264,95.4156365022225,9095196
2020-06-09,97.17537634518818,94.51297046085814,97.46171255368417,94.06982181543651,97.17537634518818,2449477
2020-06-10,95.68164172646033,97.29088181784424,97.5116207340502,95.33683361702766,95.68164172646033,8806525
2020-06-11,94.2470556733336,96.39427516871285,96.41756775460195,93.5403248786862,94.2470556733336,1451739
2020-06-12,94.38543752447248,94.19070644472947,94.58698741838225,93.73964702899735,94.38543752447248,7500858
2020-06-15,94.66664346827203,94.95833021758521,95.05447675921508,94.05645917489697,94.66664346827203,6538882
2020-06-16,93.84898510302777,93.88658752204114,94.0100116437357,93.66618390701281,93.84898510302777,7341691
2020-06-17,95.030589078628,94.034486398106,95.89974137128297,93.54121336285841,95.030589078628,6282404
2020-06-18,95.74803389425426,94.1949255393145,95.76158155060389,93.90659523899419,95.74803389425426,1758849
2020-06-19,95.3379014146178,96.28459177122889,96.71179908897122,94.70541773042422,95.3379014146178,2925372
2020-06-22,95.31723707902063,94.96296031185419,95.66781504834509,94.15114034221423,95.31723707902063,8449744
2020-06-23,97.12116929523987,94.96736829150241,98.06956770807783,94.91056685628547,97.12116929523987,2676150
2020-06-24,96.95160141115838,96.97382376378636,97.46489359207078,96.25905605291759,96.95160141115838,5696697
2020-06-25,97.42203972017631,96.88911166160229,97.59449984237278,96.17501415697828,97.42203972017631,4798239
2020-06-26,97.49805048307316,97.11683840258868,98.12275603376953,96.50821373011544,97.49805048307316,4851132
2020-06-29,98.20307311991904,97.55309838492175,98.42118767260489,96.84041762810152,98.20307311991904,2738782
2020-06-30,98.8503508723759,97.85144856819736,98.97399786532114,97.68257666743165,98.8503508723759,6796423
2020-07-01,95.32544031855328,99.43921228751945,100.11060169511583,94.82858653970085,95.32544031855328,6930980
2020-07-02,95.12342592473087,95.05444462522252,95.886663344022,94.72963224026488,95.12342592473087,1092447
2020-07-03,94.62520076583067,95.2987965389286,95.65619407918088,94.2262538590703,94.62520076583067,3114189
2020-07-06,93.76650181650908,95.2611390360184,95.28225504752659,93.01748070869806,93.76650181650908,1289792
2020-07-07,94.80212962430127,94.51069430207636,94.80655024040541,93.64941506594522,94.80212962430127,8415275
2020-07-08,94.75604674752528,94.24252066671025,94.8661866880408,93.96976584723555,94.75604674752528,8017598
2020-07-09,94.14278419812445,94.91401573231974,95.1659395890215,93.60329260657663,94.14278419812445,9409443
2020-07-10,96.54635698458937,94.51629416302578,96.6054840736696,94.01667828811631,96.54635698458937,9515966
2020-07-13,94.13815490285991,97.25133798176154,97.77033507627668,93.44053145900719,94.13815490285991,3305890
2020-07-14,95.87351499739061,94.08149152251212,96.37789105595897,93.17227358129004,95.87351499739061,9937135
2020-07-15,96.03611092539491,95.80639767019352,96.75418023559305,95.50462377720675,96.03611092539491,8135077
2020-07-16,98.50321405653045,96.14853845045148,99.1104915142036,96.13282109105424,98.50321405653045,8537176
2020-07-17,98.87867628566052,98.36896918121901,99.66737652314035,98.04677129751755,98.87867628566052,5613644
2020-07-20,96.70860923505697,98.93537405562114,99.74039432286175,95.88605627134979,96.70860923505697,3856864
2020-07-21,96.1742251059956,96.7101579950642,97.04693202287952,95.66752948636389,96.1742251059956,2849138
2020-07-22,94.52745552544648,96.4731151638315,97.17836352089408,93.77583001266024,94.52745552544648,1808452
2020-07-23,93.09011016010987,94.66895054596971,94.77608694932877,92.72175676269508,93.09011016010987,2192837
2020-07-24,93.30912988274113,93.79626445033786,94.34264881941236,92.80231108429773,93.30912988274113,3885596
2020-07-27,93.76953159675544,94.3843614746078,95.00872731671471,93.46803288068254,93.76953159675544,6885683
2020-07-28,96.0737842885387,92.47962920106455,96.89771436749913,91.58008381866958,96.0737842885387,4903639
2020-07-29,95.78037218911393,96.32233542393274,97.18417811934722,95.40599329420247,95.78037218911393,6140194
2020-07-30,95.81271020438861,96.14273373712149,96.76953379312852,95.02234305021474,95.81271020438861,9487963
2020-07-31,98.58246007496484,95.73618149785013,99.20157320762529,94.93764698527325,98.58246007496484,3250427
2020-08-03,98.33449169683583,98.22870878880406,99.15644810753237,98.20636450867762,98.33449169683583,9795329
2020-08-04,96.93068789957971,98.87958542582808,99.03347774468472,96.28991966382878,96.93068789957971,6125895
2020-08-05,92.43105883891079,96.0872954391382,96.50323967508457,92.3966941835032,92.43105883891079,6679256
2020-08-06,94.52945571405155,92.3793275630909,94.53858307258477,92.0768971249001,94.52945571405155,3443016
2020-08-07,94.15835899447777,93.94985239201999,95.07282932118687,93.9109566961435,94.15835899447777,9641275
2020-08-10,94.42309720727171,94.50041916911273,95.15030081094532,93.8782769692242,94.42309720727171,1587730
2020-08-11,93.95465988861802,94.0372024818645,94.68770082223375,93.89794432215108,93.95465988861802,5847549
2020-08-12,92.05623965489053,92.43104444680932,92.43364805652998,91.18452593616635,92.05623965489053,6840667
2020-08-13,93.62753144481233,91.3731482940614,94.06491598923256,90.89528299566658,93.62753144481233,7687661
2020-08-14,89.94430428635043,94.37498365537547,94.7807619136173,89.22933127024503,89.94430428635043,1291503
2020-08-17,87.60902147991052,90.08772602053797,90.78844262545645,86.81179976603018,87.60902147991052,7351802
2020-08-18,89.91220919454783,88.48646326387895,89.95852693034608,88.234374666148,89.91220919454783,7004220
2020-08-19,90.29103652705017,90.08097773021342,91.09282377353739,90.04641673072592,90.29103652705017,4200788
2020-08-20,88.16107984590955,90.84302191092092,91.47106805016956,87.96600835841946,88.16107984590955,1851204
2020-08-21,88.36201691892734,88.08008894137538,89.16866578297224,88.05151893498098,88.36201691892734,1211399
2020-08-24,89.12745471984512,88.31794584703272,89.12963999832589,87.5988628715378,89.12745471984512,1620326
2020-08-25,91.48348795352919,89.18151335301738,92.03400531266288,89.16279918749527,91.48348795352919,2233404
2020-08-26,91.84233708938103,91.33610914079117,91.97899862384338,90.43073315273867,91.84233708938103,8437374
2020-08-27,92.65948242372095,91.88768094871338,93.26380017389549,91.76564030222184,92.65948242372095,4846938
2020-08-28,91.13199110667209,92.27271271825532,93.01289426120304,90.72415393591449,91.13199110667209,9356103
2020-08-31,90.01686621443386,90.99715575336954,91.11457251216808,89.81519766996385,90.01686621443386,7914783
2020-09-01,90.3198619838039,89.65883198400127,90.37141255494454,88.95664205549569,90.3198619838039,8201367
2020-09-02,91.72628237284893,90.56980746028218,91.8530069479966,90.21868576962784,91.72628237284893,5551333
2020-09-03,92.90819859580853,92.23929122631233,93.19502306660081,92.02351377089535,92.90819859580853,1555732
2020-09-04,94.2032346844128,92.3295228953188,94.83041714787619,91.96432842348935,94.2032346844128,5730571
2020-09-07,94.92387043370636,94.37246841289351,95.85091148549802,93.77075242045363,94.92387043370636,6781602
2020-09-08,95.20298674737924,94.64702250699463,95.29189955233473,94.21209550140405,95.20298674737924,3730941
2020-09-09,94.27397042468587,95.53266728436445,95.86868876458182,94.23060824624251,94.27397042468587,2030677
2020-09-10,94.65400109400981,93.99210240290805,94.91624097712199,93.83173837290383,94.65400109400981,4014475
2020-09-11,92.15799217577785,94.51964233966804,95.30444722630062,91.77997827638754,92.15799217577785,2415195
2020-09-14,92.63191999663128,92.85881134733405,93.55408872858246,91.71957539556796,92.63191999663128,8508713
2020-09-15,92.1729801880126,92.06197749116549,92.74742317181686,91.6500738805952,92.1729801880126,9178490
2020-09-16,93.44869368373642,92.0935106790365,93.88118638557587,91.67450938492695,93.44869368373642,5925823
2020-09-17,92.66379244008044,94.25499679611697,95.1444656178933,92.25491209182482,92.66379244008044,8387173
2020-09-18,90.10054617912647,93.01953148255059,93.45594012916142,90.05598075063875,90.10054617912647,9855990
2020-09-21,89.86914679302585,89.75183636754493,90.21337856460782,89.31621618137325,89.86914679302585,2628801
2020-09-22,89.08953299331947,89.88723956275496,89.96144192379694,88.43846409231207,89.08953299331947,7498293
2020-09-23,90.56876485163285,89.59750857334893,90.88919919140048,89.2640617036832,90.56876485163285,9604947
2020-09-24,91.26987210032479,91.01887891589222,91.77018221324099,90.35540666949865,91.26987210032479,9515105
2020-09-25,92.2797744661849,91.33096619070156,92.6410588474855,91.31681739913361,92.2797744661849,1829767
2020-09-28,89.15634473711434,91.91725113243974,92.53676964398454,89.07887862838142,89.15634473711434,7728291
2020-09-29,89.15076336114178,89.37521670072924,89.93799508099107,88.4927031326905,89.15076336114178,3510341
2020-09-30,90.95275509461472,89.01289712732704,91.15171630104747,88.24281909008918,90.95275509461472,5347621
2020-10-01,91.03000341526726,91.32364042029997,92.04057141004532,90.47995925437873,91.03000341526726,6027217
2020-10-02,91.4102771699316,90.942504011325,92.02991412814332,90.04291089800195,91.4102771699316,5163686
2020-10-05,91.39842315190002,91.74707695152533,91.81289924022484,90.6870176981122,91.39842315190002,7588227
2020-10-06,92.25301389825256,92.23430597467164,93.04114907905733,92.03661092260879,92.25301389825256,6260394
2020-10-07,91.67715443483378,91.95186487966876,92.12236180052314,90.88995213641088,91.67715443483378,7954003
2020-10-08,91.79204641972339,91.80026580354223,92.63530176640012,90.87704857314183,91.79204641972339,2375107
2020-10-09,92.12920496841967,91.78235775945947,92.21686804384278,91.38057299217627,92.12920496841967,9717556
2020-10-12,93.29174044834132,91.72656613735852,93.5964907667291,91.64148054553313,93.29174044834132,6926529
2020-10-13,92.96012422014557,94.03502690036363,94.47489621665152,92.91980373997627,92.96012422014557,3863562
2020-10-14,94.55793518029219,92.8086098550589,95.45695341695898,92.1808066390366,94.55793518029219,3588898
2020-10-15,93.84576134153787,93.95801285464411,94.78266608286746,93.59898049764348,93.84576134153787,8348551
2020-10-16,93.3020559105526,94.13670311974097,94.58536060465251,93.20068589444611,93.3020559105526,4462149
2020-10-19,93.22587723741206,93.08508179557198,93.63538746597801,92.89023681354938,93.22587723741206,1052575
2020-10-20,93.71666996529812,93.60055512984698,94.30288210633744,93.51646961416695,93.71666996529812,7056286
2020-10-21,93.7843768676483,93.6256295031172,94.50026254831356,92.99102493658496,93.7843768676483,2413363
2020-10-22,94.80030018641645,93.51325092298153,95.15110227607556,92.9578208751216,94.80030018641645,2516604
2020-10-23,94.8673219224516,95.16371302245639,95.88992659393345,94.70265863024973,94.8673219224516,5554361
2020-10-26,94.77584384493852,95.24045353994102,96.17645904397193,94.07747811335582,94.77584384493852,7023868
2020-10-27,96.05225360657975,94.32032557784252,96.45729708431016,93.85138522908908,96.05225360657975,5183829
2020-10-28,97.19816686004319,96.4303362379675,98.14624516852635,95.52770754914091,97.19816686004319,8780587
2020-10-29,98.20256812551197,97.21995752660965,98.55414164893658,96.9665984320528,98.20256812551197,9507506
2020-10-30,97.6704310194378,98.05379863048161,98.5845066642094,96.80789217484384,97.6704310194378,8484263
2020-11-02,97.1544364814137,98.20169550766542,98.42116353305651,96.69470617347517,97.1544364814137,5235085
2020-11-03,97.35277148411966,97.27314476057651,97.9789371562422,96.89885056670452,97.35277148411966,9523913
2020-11-04,99.34834736655881,97.28596210987327,99.98054340505345,96.34673613963191,99.34834736655881,6104267
2020-11-05,100.84557083830742,98.71865603980645,101.01347394214312,98.4942499376774,100.84557083830742,7539996
2020-11-06,98.90469207341893,99.78865038427232,100.15411883452762,97.99904267538031,98.90469207341893,3123475
2020-11-09,97.01897425445954,98.47880904471194,99.19477443021013,96.44660429785355,97.01897425445954,7960875
2020-11-10,96.65371931312194,96.9466280583681,97.117601132415,96.47685627954054,96.65371931312194,1731375
2020-11-11,96.34723558285484,97.16429165919533,97.17805107398875,95.4392099212696,96.34723558285484,1228296
2020-11-12,96.08109945049218,96.35899750184889,96.6303207112193,95.93492637245681,96.08109945049218,9388160
2020-11-13,94.49101902911372,96.13616687232499,96.35225169771302,93.7193662235161,94.49101902911372,1102316
2020-11-16,93.68451463810325,95.19117592540944,95.95495018983868,93.68377985174082,93.68451463810325,9071110
2020-11-17,94.40904261685591,93.65036026497127,94.58550017025121,92.99524475068606,94.40904261685591,9817123
2020-11-18,93.96868738205674,94.55933151640053,95.17699438171081,93.29445690644737,93.96868738205674,8140075
2020-11-19,96.68289780199886,94.10319262517301,97.36025355950075,93.2926028472406,96.68289780199886,5927489
2020-11-20,98.49125725585716,96.81597091997878,99.06266750850212,96.51941783065683,98.49125725585716,5302791
2020-11-23,98.28709413415868,98.74014039557993,98.98242249329537,98.20130823404212,98.28709413415868,5747906
2020-11-24,97.11973740221767,98.50873450854117,98.85488001076024,96.60997977608804,97.11973740221767,3608370
