,Close,Open,High,Low,Adj Close,Volume
2020-04-15,101.61961235504751,101.11151429327226,102.15109954509079,100.60362888591987,101.61961235504751,1826384
2020-04-16,99.7633977868486,101.78231285802202,102.28936161540483,99.02613071962035,99.7633977868486,1918818
2020-04-17,99.55051406632421,100.10505074574623,101.04746862158996,98.95370635862275,99.55051406632421,7051004
2020-04-20,99.44266797781053,99.16715398811685,99.87867429259029,98.60494137197414,99.44266797781053,2254445
2020-04-21,101.48338831095694,99.3189525125312,102.490963045147,98.91802069094217,101.48338831095694,9484301
2020-04-22,100.68477593411664,101.10980557305035,101.43802629251805,100.30296408612128,100.68477593411664,7613854
2020-04-23,100.42708062286319,100.53601347462711,101.4676739247393,99.59808154791774,100.42708062286319,3324204
2020-04-24,100.48202789474163,99.95516614072021,101.42570349095999,99.92603259367824,100.48202789474163,4754257
2020-04-27,99.54981806378777,100.4468044335541,100.75753127014808,99.13016126091834,99.54981806378777,6131736
2020-04-28,97.91295715253456,99.79352436442417,100.6728438726774,97.33135789527006,97.91295715253456,1252246
2020-04-29,97.82698645782573,97.88629211803615,98.22302755481465,97.21176674903393,97.82698645782573,4664633
2020-04-30,96.40523941360335,97.72546462343769,98.47385290772333,95.91340069064339,96.40523941360335,9948228
2020-05-01,97.36655918018009,96.48210176070859,98.32978994687777,95.77425541307693,97.36655918018009,8510249
2020-05-04,96.43121688415422,97.21698514425866,97.38189340055271,96.06498438997508,96.43121688415422,3018744
2020-05-05,95.2307015298462,96.17274643374836,96.52821007219269,94.74797530886781,95.2307015298462,4053806
2020-05-06,91.61156209583113,94.4856329924983,94.93555972379623,91.1178583921068,91.61156209583113,6427577
2020-05-07,91.33530725427416,92.37649099380992,92.54482746314045,90.62779741182612,91.33530725427416,4431960
2020-05-08,92.62834515887063,91.60283793038057,93.27759361280783,90.72404551367036,92.62834515887063,1160324
2020-05-11,95.10154081294831,93.12918105951594,95.85381712842386,92.50094781272983,95.10154081294831,1592735
2020-05-12,94.94293500778316,95.43358163591977,95.71397226697702,94.00214637051248,94.94293500778316,7715572
2020-05-13,95.7634284118585,94.81411911471703,96.68711770718447,94.13438757152,95.7634284118585,1912731
2020-05-14,95.63427782709725,95.57031448502018,96.37739351309257,94.6896534563026,95.63427782709725,8996525
2020-05-15,95.52118997850837,95.90060346808559,96.07894727497,95.01696508190369,95.52118997850837,1888795
2020-05-18,96.646904956072,95.87990846279129,97.11008004718298,95.18666253892549,96.646904956072,7204655
2020-05-19,98.0437546549404,96.35710504107603,98.94271254176226,95.57237056153514,98.0437546549404,6245902
2020-05-20,96.815278967057,97.91356152368537,98.1612809084039,96.39078304779846,96.815278967057,1757095
2020-05-21,98.73688354861142,96.77963064864632,98.90970811928375,96.3575281602337,98.73688354861142,7413135
2020-05-22,98.20596357337888,98.46646871928166,99.3933830846983,97.23308999513011,98.20596357337888,8873778
2020-05-25,97.55703393082426,98.55106555757668,99.26184659770438,97.5092628801954,97.55703393082426,1459820
2020-05-26,97.0842999870543,97.03567750885259,97.10914328269486,96.07327905184542,97.0842999870543,8715424
2020-05-27,98.93092914531113,96.89087632879472,99.20132485276564,96.35629002426496,98.93092914531113,6303854
2020-05-28,98.96892487751661,99.17391945413752,99.43842105865485,98.13475627654462,98.96892487751661,3653237
