,Close,Open,High,Low,Adj Close,Volume
2020-04-15,99.08776848863512,98.59232964619194,99.46728001471256,98.13334734540035,99.08776848863512,9861251
2020-04-16,99.63701758245905,99.43080152412382,100.05612134073236,98.43844331268176,99.63701758245905,7163503
2020-04-17,100.26061406430912,99.21566678721348,100.66565562037732,98.61949482609218,100.26061406430912,1985883
2020-04-20,98.57363035891578,100.47695553710577,101.35611404396228,97.70028402792182,98.57363035891578,1742141
2020-04-21,98.79474847908023,98.55088979733756,99.20989258160058,97.89606971051,98.79474847908023,4642872
2020-04-22,94.72574508671069,98.54947886466131,99.12204534170228,94.16061575275262,94.72574508671069,7889943
2020-04-23,94.91605240085535,94.828110180761,95.4821194570924,94.21550190029674,94.91605240085535,9053678
2020-04-24,94.66965948337217,94.80860601246722,94.94852065179401,93.87963588936223,94.66965948337217,6813776
2020-04-27,92.94299510433109,95.01217721108276,95.31255991886044,92.37426226445717,92.94299510433109,6902167
2020-04-28,94.05979844626407,92.23099565319943,94.68189449004187,91.62870719089238,94.05979844626407,9947690
2020-04-29,90.96588722953092,94.3850944388717,94.73049843908862,90.71778570737753,90.96588722953092,3246653
2020-04-30,90.69624603931503,90.91492420110671,91.82190947167251,90.44689741877356,90.69624603931503,2528039
2020-05-01,89.338950759216,90.92501323974733,91.18726643323883,89.03090596576753,89.338950759216,4719734
2020-05-04,85.83898373490855,89.33002173764316,89.43187695509636,85.70781832236433,85.83898373490855,2827797
2020-05-05,86.25098735888807,85.62880293391078,87.04902789776065,85.47299336676413,86.25098735888807,7967164
2020-05-06,83.30344847206328,86.02271270682134,86.47637804595873,82.733411621731,83.30344847206328,9693332
2020-05-07,81.14383533001217,83.96895835792418,84.53275201140113,80.42245619438911,81.14383533001217,1069309
2020-05-08,81.47731595140837,81.36542587298197,81.5169148550017,81.12466502489404,81.47731595140837,4710951
2020-05-11,80.9503560016446,81.53912623559197,82.10668428112506,80.38102853345538,80.9503560016446,2249832
2020-05-12,81.2280551681082,80.77778589345719,81.69184465009903,80.1279596610021,81.2280551681082,6978506
2020-05-13,79.91322352541164,80.95641215784347,81.7212011066763,79.75705141810094,79.91322352541164,3477473
2020-05-14,77.9477042742632,79.58306818798431,80.34820584036073,77.54201441036234,77.9477042742632,3099910
2020-05-15,76.767491608067,78.03162064851082,78.08021301091823,76.15629974460765,76.767491608067,5833917
2020-05-18,77.70500463170661,77.00570773827306,78.17468774484463,76.42515706254267,77.70500463170661,8972100
2020-05-19,79.07753028539182,77.4472989269867,79.14546300415384,77.06784581987046,79.07753028539182,7387259
2020-05-20,78.00742656889696,79.34301577028124,79.90970246052257,77.65053787756909,78.00742656889696,8581658
2020-05-21,76.7178542381643,77.75074174395401,78.10396323325473,76.44685369089936,76.7178542381643,8379200
2020-05-22,76.95087853353714,76.44196821165797,77.32138944167647,76.3454271649414,76.95087853353714,3019226
2020-05-25,78.93766925122462,76.77229474827362,79.11052470873993,76.37885171770634,78.93766925122462,1491542
2020-05-26,80.29819951756791,78.44067787577235,80.82140006086847,77.96268172899418,80.29819951756791,2780249
2020-05-27,78.00963148467775,80.51996772361869,80.62842847113966,77.53066898850514,78.00963148467775,3373203
2020-05-28,77.33116966714938,78.95629012951287,79.44660718081137,77.21428769714537,77.33116966714938,9464215
2020-05-29,77.28553307142384,77.40901464317663,78.17115637599363,76.6106311326192,77.28553307142384,8688860
2020-06-01,75.7793440952525,77.48677402703706,77.80721530436433,75.70307879981127,75.7793440952525,2590347
2020-06-02,77.87695687545553,75.78987031995135,78.52837542851876,75.10387995375287,77.87695687545553,4230503
2020-06-03,78.7471740955728,77.97389957491704,79.00793944451868,77.72289749062523,78.7471740955728,2429126
2020-06-04,80.82193750722529,78.95850115806988,80.95607953943929,78.58159519598308,80.82193750722529,7443356
2020-06-05,81.15915949065294,81.2764085988079,82.00871801731402,80.61913948774196,81.15915949065294,3344359
2020-06-08,80.35514799342779,81.49913971279096,81.8003281812111,79.60548418663305,80.35514799342779,3673427
2020-06-09,83.51851184762788,80.76271922786711,83.8238641033952,80.59884050593598,83.51851184762788,4382666
2020-06-10,79.2595609644384,83.92653146975236,84.40887557180139,78.50643131475498,79.2595609644384,9871355
2020-06-11,80.21397627950844,79.26361283075096,80.47814068846333,79.15531296147014,80.21397627950844,4828100
2020-06-12,80.92499277582887,80.1704880875906,81.23227735377039,79.67654782243011,80.92499277582887,8621775
2020-06-15,83.40098994914112,80.67073263677729,83.9830981049415,80.06478511630945,83.40098994914112,5260495
2020-06-16,83.26138678796231,83.25920131312272,83.74757917214633,82.59294839225042,83.26138678796231,9066403
2020-06-17,84.21557205185977,83.2036172326727,84.88405364766878,82.86855366239752,84.21557205185977,8682211
2020-06-18,86.20300092792803,84.1125434441579,86.554116304079,83.85130729887318,86.20300092792803,8180164
2020-06-19,83.36216609062787,86.04914451138181,86.09072304695837,83.13716445634547,83.36216609062787,9607980
