,Close,Open,High,Low,Adj Close,Volume
2020-04-15,99.9963869573431,99.49640502255639,100.90759579659792,99.13765310761559,99.9963869573431,3399692
2020-04-16,100.6479367280262,100.0741220397933,101.21659988270666,99.69889914254759,100.6479367280262,3960180
2020-04-17,100.44581132278296,100.74053280890698,101.59460086009706,100.40583322600713,100.44581132278296,3707853
2020-04-20,101.81242402552455,100.62641813690114,102.13208794178773,100.24518205989666,101.81242402552455,8233698
2020-04-21,102.58903720441556,100.70872428192402,103.19954293297093,99.95298176911231,102.58903720441556,9326055
2020-04-22,101.68190976963211,102.58257468474437,103.17303371630877,101.34510014448415,101.68190976963211,4365815
2020-04-23,101.93323740035898,101.34386661947,102.9276474332485,100.85479184671563,101.93323740035898,5581404
2020-04-24,101.06876859647527,102.14784731334856,102.88355861350323,100.20891720890721,101.06876859647527,5210520
2020-04-27,101.69591974251846,100.99182539926011,101.79641195746714,100.28549972879047,101.69591974251846,7768882
2020-04-28,102.20233964736327,101.73022124442606,102.52598295146642,101.55487674070666,102.20233964736327,6266229
2020-04-29,101.39860417558747,101.3081004992703,101.73799394338546,101.03816617991404,101.39860417558747,2083864
2020-04-30,99.98553800653762,100.94409486116427,101.90858766892106,98.99506484726889,99.98553800653762,1968239
2020-05-01,100.30890653166078,99.48647625476492,100.32814163320184,98.87684251411935,100.30890653166078,9076277
2020-05-04,99.66349599324568,99.38541664971528,99.78667408372726,98.44608674723025,99.66349599324568,9782044
2020-05-05,97.64684449196392,99.61800378102464,100.21361791392901,97.61455780209724,97.64684449196392,2839763
2020-05-06,95.80357054660806,97.6946873649877,98.3521896898452,95.5840599917326,95.80357054660806,1944356
2020-05-07,96.56764706122826,95.92586318434049,96.66770841276113,95.82602628347298,96.56764706122826,8289521
2020-05-08,96.56228975867408,95.95485451789214,97.1785632872751,95.19314999247786,96.56228975867408,1214175
2020-05-11,95.56267360877392,96.96590766196732,97.26188498342383,94.62595444762478,95.56267360877392,6515057
2020-05-12,93.55032479935468,95.83446348893565,96.10321172286534,92.63915599336562,93.55032479935468,5085299
2020-05-13,95.35010166146022,93.05463848033347,95.74381114065754,92.88751367999537,95.35010166146022,9699611
2020-05-14,94.49926348713838,95.97025906542133,96.25993002906172,93.82591086280702,94.49926348713838,3488409
2020-05-15,92.12986215311562,95.10150299636172,95.58240722013028,91.37572747908835,92.12986215311562,6791411
2020-05-18,90.85659028130328,92.41145969883414,92.64838488070288,90.74710272475875,90.85659028130328,7184118
2020-05-19,91.73414857319857,90.73931345899798,91.74407358738911,90.41394127243873,91.73414857319857,6316291
2020-05-20,90.668711799835,92.39837410680876,93.24631331802401,89.7895205917523,90.668711799835,9306029
2020-05-21,90.88482392784452,90.80088503684729,91.17238534615701,90.06114704346012,90.88482392784452,7714734
2020-05-22,91.75571241628548,90.76143701073289,92.09295351827117,90.31468695309813,91.75571241628548,1289632
2020-05-25,93.32617296950902,92.60353113985674,94.0057199860623,92.38748632402623,93.32617296950902,1481918
2020-05-26,92.97241944634904,93.02252556817845,93.65340176021292,92.79708966050977,92.97241944634904,6929723
2020-05-27,93.12656905384902,93.12367882450081,93.32531043570343,92.86024618498871,93.12656905384902,1815509
2020-05-28,92.14353095337252,93.10313909590893,93.43904555699514,91.33688968560847,92.14353095337252,6759304
2020-05-29,91.85426683057631,92.83659243454453,93.60110578022588,91.50967402062484,91.85426683057631,3277264
2020-06-01,92.77532071689868,91.1415079793558,93.14753790905058,90.9924182173253,92.77532071689868,3331623
2020-06-02,91.71784513528422,92.93654276414101,93.76004505586788,90.87031717687704,91.71784513528422,3201235
2020-06-03,93.3927448612422,91.9594998071177,93.42303704455493,91.5418397966319,93.3927448612422,1297869
2020-06-04,94.29799536334316,92.70319423815285,95.02716986837429,92.0406027983127,94.29799536334316,4398244
2020-06-05,93.99776043236298,93.82179798540098,94.46951316615822,93.63022150807532,93.99776043236298,9778078
2020-06-08,94.77370936456859,93.94575647970471,95.66120518603506,93.62097903499077,94.77370936456859,4772009
2020-06-09,92.36448144990484,94.1025002586317,94.14344529166726,91.66746200854004,92.36448144990484,1691096
2020-06-10,92.50695389455015,91.87462589259003,92.95820605430383,91.03846358679183,92.50695389455015,7145240
2020-06-11,92.82027907325762,92.19839299429633,93.29782215504791,91.94541421880763,92.82027907325762,2548063
2020-06-12,92.72958867470538,92.50720736489166,93.10116919724628,91.99792962100405,92.72958867470538,4552367
2020-06-15,92.19968561451081,93.04985823872498,93.5572702560457,92.0337271417636,92.19968561451081,9591963
2020-06-16,92.83880620953208,92.96609653532248,93.09997036633895,92.28790061363252,92.83880620953208,3376653
2020-06-17,94.03743861550115,93.13823260432856,94.49153829959741,92.88176168810027,94.03743861550115,1108977
2020-06-18,95.10256328580053,94.33448823558126,95.42395888224276,94.0045527927929,95.10256328580053,2207802
2020-06-19,93.5618262412998,95.21371158853562,96.0089000017491,93.08596470145483,93.5618262412998,2295134
2020-06-22,95.25130265252176,92.86741837196277,95.36922336267521,92.21898662998515,95.25130265252176,3971152
2020-06-23,97.28219864522582,95.06879544703574,97.33450327499598,94.49032226480286,97.28219864522582,8221096
2020-06-24,97.43404354372824,98.44325791287271,98.57532375926563,97.22637813849146,97.43404354372824,7227655
2020-06-25,98.19903416731674,98.29402581513921,98.6840463620782,97.77553733063563,98.19903416731674,5070575
2020-06-26,99.8841922649621,97.89715839225394,99.88537418510394,97.22345029329286,99.8841922649621,8310506
2020-06-29,99.31916779219677,99.54500457791366,100.20418727597539,99.2882388011379,99.31916779219677,6307755
2020-06-30,98.25706255101575,99.11380048787754,99.61944806779343,97.60330699467539,98.25706255101575,6786485
2020-07-01,99.03737364400567,96.89107214587276,99.65086803193675,95.92854071196523,99.03737364400567,2184168
2020-07-02,98.10445695062886,98.81116515498621,99.14287613343309,97.57108689116014,98.10445695062886,9584886
2020-07-03,99.72634963933523,98.13241990047354,100.3010418663621,97.21831804236525,99.72634963933523,1063862
2020-07-06,100.88638391866161,100.24458343300964,101.61650581691812,99.58441448153759,100.88638391866161,2388296
2020-07-07,99.43447604619978,101.15300145879203,101.35247400856585,98.67133137544428,99.43447604619978,3678989
2020-07-08,99.38340643731716,98.83597611135865,100.06302156101879,98.65282306138428,99.38340643731716,2787500
2020-07-09,100.6450358309543,99.43456142047091,101.42931576878684,98.60911247279168,100.6450358309543,8171149
2020-07-10,100.84725912232217,100.69010420867967,101.01908914638771,100.59384801956821,100.84725912232217,6145561
2020-07-13,100.68070359142334,101.02359179785013,101.12926677346407,100.39592438598154,100.68070359142334,1050359
2020-07-14,99.90510381151543,100.59050157397618,101.15729796962847,98.9320971757909,99.90510381151543,7743077
2020-07-15,98.3022559434812,99.87199964616475,100.39558538581333,97.48701955747579,98.3022559434812,1676698
2020-07-16,97.7466874964524,98.72026680462103,99.21995633323189,96.97665521660188,97.7466874964524,1841591
2020-07-17,98.78339791192704,98.49979801517057,98.98128847907279,98.16186126443077,98.78339791192704,3315511
2020-07-20,98.74579104179921,98.71541565180247,99.24675697869871,98.29005491323663,98.74579104179921,5768616
2020-07-21,98.20309165553908,99.13284432033231,99.28581731007277,97.803755730547,98.20309165553908,7462013
2020-07-22,99.51525554317305,97.5863753619258,99.85589385043242,96.68520400239217,99.51525554317305,3330795
2020-07-23,100.68618836424822,100.04276412213015,101.5642117962413,99.98404315882287,100.68618836424822,7879210
2020-07-24,102.6404612212766,100.94801061212387,103.11692909953277,100.22585838616317,102.6404612212766,2275651
2020-07-27,103.9848437861491,102.32652182122412,104.50621724496308,101.8323507839621,103.9848437861491,6278996
2020-07-28,104.66154329977016,104.08536303906962,105.39454339310055,103.25224246532622,104.66154329977016,7679053
2020-07-29,106.13921797943686,103.70653706599488,106.26730628898791,103.68509166428488,106.13921797943686,9170255
2020-07-30,103.9517230735363,105.79300094134386,106.38567073021082,103.7664171322439,103.9517230735363,5385554
2020-07-31,104.75840770635286,103.54834147866698,104.97476023506293,103.23815661159543,104.75840770635286,9053466
2020-08-03,103.86783593877287,103.95812695483727,104.02964528401736,103.51380228518059,103.86783593877287,1573966
2020-08-04,102.92755691601808,104.66244264038129,105.12909593058811,102.75182642089769,102.92755691601808,8301417
2020-08-05,102.81567321260998,102.68764395282174,103.1290084829119,101.85459380216881,102.81567321260998,3790404
2020-08-06,104.07657917953199,103.10990644399176,104.13742197203821,102.3826297911243,104.07657917953199,7546217
2020-08-07,103.24493259261072,104.67239788988009,104.75671633933905,103.13555917680452,103.24493259261072,9971046
2020-08-10,104.88553097261486,103.10521886148197,105.57012093757135,102.27769650905572,104.88553097261486,6503882
2020-08-11,103.6814320200018,104.77220012165938,105.50099631455834,103.38991779521643,103.6814320200018,2840131
2020-08-12,103.0120714945308,103.313732835328,103.35736880967322,102.58974302674335,103.0120714945308,5608988
2020-08-13,105.06024923167585,102.98305964961303,105.4252603278585,102.48495388963329,105.06024923167585,8586225
2020-08-14,103.97349526500157,105.03097077557958,105.43023974691984,103.04352016465184,103.97349526500157,5783348
2020-08-17,104.37514107963455,103.48161715921533,104.96633060539672,102.81708715884373,104.37514107963455,2402378
2020-08-18,104.38894609102496,104.99260772902123,105.97204503667253,103.66299521003506,104.38894609102496,9301851
2020-08-19,105.31903567718916,104.43901774748487,105.97083435066132,104.39368155643841,105.31903567718916,8766659
2020-08-20,106.67181319514545,105.3033728473583,107.38413256736563,104.90178725457568,106.67181319514545,3968302
2020-08-21,107.18398894956034,107.117596392483,107.6127659243953,106.59534095923061,107.18398894956034,8325372
2020-08-24,107.49588600297541,107.56754399961783,107.9209835736078,106.58014454229642,107.49588600297541,2393548
2020-08-25,110.28284233452743,107.67712133694248,110.35835035845442,107.52826354923558,110.28284233452743,6312032
2020-08-26,111.46897442107732,110.03229471286612,111.64387930140643,109.78232452117258,111.46897442107732,9609570
2020-08-27,113.22588840004866,111.89927390397155,114.02967919467572,111.19530643777826,113.22588840004866,7447530
2020-08-28,112.76133511100632,112.6340939688795,113.88634244236708,111.95100785989658,112.76133511100632,8258055
2020-08-31,111.96670451162201,113.40459521563884,113.62068849290667,111.02542197357342,111.96670451162201,1070955
2020-09-01,114.58204551267048,111.43272920826055,114.8914361405595,111.17841488726735,114.58204551267048,9462377
2020-09-02,114.80274488607223,113.88013448031506,115.23362679695073,113.03095561228179,114.80274488607223,9511284
2020-09-03,116.90202978310317,114.6889910309042,117.2723715582858,114.29777620542713,116.90202978310317,9376926
2020-09-04,116.32042643970348,117.69833323328521,118.49933404793005,115.37039397972582,116.32042643970348,8671653
2020-09-07,116.28006390840868,116.24848458680998,116.39588612907593,115.94081437378159,116.28006390840868,7313140
2020-09-08,115.20438146179717,115.25965190988293,116.07283763909662,114.80394856818074,115.20438146179717,3860911
2020-09-09,110.58964430406336,115.25991002952827,115.46244058349842,110.25826009997812,110.58964430406336,6433718
2020-09-10,114.45564425624232,111.21662004828106,114.88949722771163,110.30797419713637,114.45564425624232,5530601
2020-09-11,114.9699969430993,114.40079030116985,115.1028359459271,114.32123921224368,114.9699969430993,3802160
2020-09-14,114.14433185827863,115.04334879066224,115.82160787571982,114.07826480695401,114.14433185827863,8737814
2020-09-15,114.04704167878606,113.69709342975251,114.96568952759858,113.22553135013227,114.04704167878606,4330536
2020-09-16,113.01622085296084,114.49484289464935,114.52291318476045,112.23115390838475,113.01622085296084,9006000
2020-09-17,112.04425871180806,113.40442948000643,114.05599775206935,110.96084943127875,112.04425871180806,5789762
2020-09-18,110.0630365887816,112.70508150820875,113.54362389346336,109.17157744602504,110.0630365887816,7952747
2020-09-21,110.13977239977399,110.9632981815093,111.56883922453517,110.06964224855828,110.13977239977399,8270589
2020-09-22,109.21083963132384,110.70158239099312,110.76631198749891,108.74004352465967,109.21083963132384,4132748
2020-09-23,109.35348984517405,109.22226770057554,109.64303516946204,108.85405389949081,109.35348984517405,1109999
2020-09-24,107.38165824979467,108.62575931867619,109.33195778953895,107.05248706070113,107.38165824979467,1454102
2020-09-25,106.13209477402563,107.65200747285435,108.70210913834163,105.38964126586946,106.13209477402563,3464990
2020-09-28,106.60474457358526,106.37039278813769,107.16738838047058,105.38091384702697,106.60474457358526,1050900
2020-09-29,106.87624452205577,106.50560689997049,107.24082150191876,105.78990706268192,106.87624452205577,5732034
2020-09-30,107.56583202622001,107.31685636802709,108.60943752317326,106.26122144250428,107.56583202622001,1826557
2020-10-01,107.46647303124286,108.39555624173511,109.15683559425646,106.84130641500573,107.46647303124286,1720689
2020-10-02,108.15451289852382,108.12404954557516,108.57543889697989,107.53946894096916,108.15451289852382,4657126
2020-10-05,108.67602032075825,107.37042626991023,109.66512745770017,106.62833695635963,108.67602032075825,8209510
2020-10-06,108.32603136990659,108.90854819595393,109.46984090390099,107.78908825211673,108.32603136990659,3986761
2020-10-07,107.06581236581702,108.47525499866299,109.01918662628928,106.08782713449344,107.06581236581702,7736795
2020-10-08,105.68959779702278,106.56335382035611,107.61054723752895,105.3625818310954,105.68959779702278,7577355
2020-10-09,104.1241439043703,104.93384007632358,105.07836331167098,103.9565432170262,104.1241439043703,6821328
2020-10-12,104.59265878259774,103.16285564134431,104.78083809091808,102.30733892589511,104.59265878259774,9566325
2020-10-13,104.97102978600002,104.45854761839267,105.91973513220745,103.77143820329559,104.97102978600002,3905371
2020-10-14,104.66552455295732,104.65971981729751,105.32872254483185,104.4599171659595,104.66552455295732,1501582
2020-10-15,106.18020241402087,103.99493187912068,106.75618348286574,103.73166361890803,106.18020241402087,5881167
2020-10-16,107.14805865568884,106.13295623439774,107.52668683231347,105.56333461189146,107.14805865568884,4213716
2020-10-19,107.67756358505936,106.91461733140885,108.4958206736901,106.4493503025628,107.67756358505936,8228794
2020-10-20,109.75491462828508,107.62981549334356,110.5102492147361,107.46213733195809,109.75491462828508,5838981
2020-10-21,109.07979611045656,109.93672351425543,110.02256962720797,108.63466340654416,109.07979611045656,8131669
2020-10-22,109.4892806505098,108.52248638378845,110.21857020972031,107.91721352034088,109.4892806505098,6444149
2020-10-23,111.66117196782652,109.65151598560992,112.61314349937953,109.36691829488066,111.66117196782652,6069550
2020-10-26,111.3266767756635,111.82008716819891,112.19226571836573,111.20376225197205,111.3266767756635,9347503
2020-10-27,111.3117241838594,110.81548985127033,112.29196217964373,109.75888626166807,111.3117241838594,1927253
2020-10-28,111.67232589594019,111.50576902949858,111.71708421725936,110.7798711602227,111.67232589594019,4481111
2020-10-29,111.3398155828204,111.13406863229943,111.50572356347676,110.58800231582323,111.3398155828204,1808228
2020-10-30,111.26035990808576,110.25106266897272,111.96249228989247,109.62512980742297,111.26035990808576,5907042
2020-11-02,111.16150188423298,110.97882254875375,111.90590226379746,110.63042960147808,111.16150188423298,6249586
2020-11-03,112.135843759939,111.55401928816185,113.13076276393274,111.2381436080876,112.135843759939,1869935
2020-11-04,115.04872650124476,111.90523760748385,116.11111064700283,111.03808770357675,115.04872650124476,9872693
2020-11-05,117.52620064821716,115.07978880036457,118.00262349013634,114.21345132709773,117.52620064821716,1045196
2020-11-06,117.39440693453014,118.23067032747002,118.25947766284337,116.90998369806539,117.39440693453014,1367707
2020-11-09,120.0423442728395,117.3895012333809,121.20607500291462,116.31252762191718,120.0423442728395,4042141
2020-11-10,119.60814150416437,120.40110803187926,121.30627077536398,118.45289836919683,119.60814150416437,6193467
2020-11-11,118.91207365782918,119.8432497124091,119.84749684612709,118.72222223292219,118.91207365782918,4721400
2020-11-12,119.14178020347748,118.42235399129596,119.78214720821578,117.73224145719922,119.14178020347748,2692233
2020-11-13,117.8794165520602,119.04060598374497,120.10687624178324,117.69435150613187,117.8794165520602,9509740
2020-11-16,116.20694802071961,118.55029496691769,119.66745053105765,115.36307736399816,116.20694802071961,5501205
2020-11-17,114.00658401839026,116.88788452151766,117.07125888893641,113.43363866435266,114.00658401839026,7118477
2020-11-18,113.476720070422,113.97531728170343,114.27798577164286,112.60862960422571,113.476720070422,6600913
2020-11-19,111.03160370739047,113.51222345824456,114.23404645920378,110.13619282556249,111.03160370739047,9508694
2020-11-20,110.59624668949905,109.90334950323452,110.72079398461696,109.09407294158969,110.59624668949905,7730464
2020-11-23,108.2895087952374,110.57569925901255,110.9637821202012,107.20684912842607,108.2895087952374,4358845
2020-11-24,107.15171974811304,108.35259986627771,108.78248827081887,106.27727622614378,107.15171974811304,7098436
2020-11-25,106.83451188507188,106.73320417882205,107.53953584324366,106.06370847528068,106.83451188507188,1958338
2020-11-26,109.4458434133777,106.2994819305336,109.82063075083485,105.9193840081736,109.4458434133777,2372039
2020-11-27,111.12273521113349,109.48530268147228,112.128659115608,108.43182066428021,111.12273521113349,1246424
2020-11-30,111.8190963357139,111.4473909475581,112.40663512047247,110.52796505599963,111.8190963357139,5411540
2020-12-01,111.26861196733313,110.6048905125794,111.6228599040009,109.78558812248778,111.26861196733313,3194624
2020-12-02,109.69119261914638,111.48598144576225,112.23681483792069,108.70072079812822,109.69119261914638,9185981
2020-12-03,109.05534524997402,110.6605497669436,111.67041613008827,108.79033080976002,109.05534524997402,4145567
2020-12-04,108.07022016003496,109.42354423318592,110.33973778039461,107.74208196955915,108.07022016003496,6543633
2020-12-07,109.21739502200299,108.00534797844252,109.90872807621597,106.99017356814589,109.21739502200299,4242465
2020-12-08,110.86412797002352,108.68129287997007,111.03077878311801,108.23813483591539,110.86412797002352,1080787
2020-12-09,112.19845392873191,110.76619650903525,113.2041455078685,110.33764247476081,112.19845392873191,4799816
2020-12-10,111.45270076644913,112.09636010956046,112.40082220441656,111.114223573167,111.45270076644913,6494052
2020-12-11,113.7910568334298,111.471023691672,114.90097538068252,110.90636275578079,113.7910568334298,9672279
2020-12-14,113.11490543514249,113.87318669239916,113.88278145261711,113.07141320806609,113.11490543514249,1369880
2020-12-15,114.23189428045882,112.22777814344474,114.56447321646144,111.43918132113977,114.23189428045882,9205036
2020-12-16,113.74945454838785,113.4104043176618,114.64576370489455,112.92627710085678,113.74945454838785,6508146
2020-12-17,114.61240640280104,114.03008106857504,115.3832862039306,113.34754840488858,114.61240640280104,3367866
2020-12-18,115.7971815508225,114.14279184441811,116.94469814158832,113.21683172776777,115.7971815508225,5258950
2020-12-21,115.10637955267886,116.22856303121843,116.70971893767783,114.73902553197665,115.10637955267886,4968733
2020-12-22,115.65272209799082,115.15126633037265,115.81577194671861,114.42375556131832,115.65272209799082,2226974
2020-12-23,116.01177498474236,116.20850717678836,116.66410778282224,115.02470840768868,116.01177498474236,6728120
2020-12-24,118.16856562051036,115.99729323367617,118.9940452572772,115.15519595398274,118.16856562051036,7017397
2020-12-25,118.42135149665177,118.01236045788086,118.5567730687432,117.41753037402196,118.42135149665177,4200404
2020-12-28,122.51213433241313,118.22428682702817,122.65052283706984,118.10414176453655,122.51213433241313,2339911
2020-12-29,121.44577205283042,121.76269212599848,121.89402878574319,121.44489048978646,121.44577205283042,5238365
2020-12-30,119.49921308511794,122.22006137584751,122.6095365646237,119.01645525110159,119.49921308511794,6544218
2020-12-31,118.99023564095421,119.74958191076344,120.37787010806662,118.8325845836058,118.99023564095421,4188886
2021-01-01,119.34759176329813,119.68227232851774,119.71893477809849,118.63099609590051,119.34759176329813,4405179
2021-01-04,119.10052533376414,119.41906524988231,120.18596490904324,119.0566068002667,119.10052533376414,3257332
2021-01-05,118.30327713443391,119.51127353819908,120.55744538238362,117.58157154300073,118.30327713443391,1751523
2021-01-06,117.81973017920193,118.56753902812927,119.67511729327126,116.71667671214854,117.81973017920193,1412135
2021-01-07,118.78825455764704,118.44021821140757,118.83626431201577,117.8703760892857,118.78825455764704,9186000
2021-01-08,116.09189305344061,119.06852356464506,119.0793155312961,115.77647914299659,116.09189305344061,9092828
2021-01-11,117.2972013213403,116.10258619865738,117.37096220483627,115.39130858199299,117.2972013213403,7985665
2021-01-12,114.97156119690366,116.31337352154983,116.9197493842475,114.50224716080068,114.97156119690366,7742021
