,Close,Open,High,Low,Adj Close,Volume
2020-04-15,99.45458298926361,98.95731007431729,99.89044047223646,98.55358123190157,99.45458298926361,1700379
2020-04-16,100.36519832815107,99.10267783980336,100.61725236709528,98.5830013379705,100.36519832815107,8309029
2020-04-17,99.8474570694645,100.74077716940182,101.59531276157318,99.17958382930092,99.8474570694645,7866754
2020-04-20,100.53546836043594,99.05362704994617,100.77157891497674,99.0320667708178,100.53546836043594,2528948
2020-04-21,100.64566891655211,101.00748823053084,101.79920496182909,99.66957416879852,100.64566891655211,8679183
2020-04-22,99.23469395917857,100.59383073983952,101.2902031558442,98.3111708746688,99.23469395917857,9427613
2020-04-23,96.53524457875382,98.66806924065777,99.52747266009757,96.01558718567969,96.53524457875382,8181623
2020-04-24,95.42229434195548,96.47488997218097,97.3559020500411,94.64734281182156,95.42229434195548,8966961
2020-04-27,95.24164489810293,95.6802940202525,96.24931007903017,94.48701906613042,95.24164489810293,3521572
2020-04-28,93.64314381414054,95.76343852826238,96.07798007809893,92.80477487334007,93.64314381414054,4018791
2020-04-29,91.89302038696646,94.8798419660267,95.1614330012758,90.99505578026269,91.89302038696646,7611017
2020-04-30,91.06193216540477,93.25325562062073,94.03186823489185,90.32687534140923,91.06193216540477,5535499
2020-05-01,90.33414287909287,91.23407258833194,91.37493779231139,89.859732969777,90.33414287909287,9738055
2020-05-04,88.1315839100578,90.5504653621758,91.43484853496186,87.61231410157082,88.1315839100578,1198947
2020-05-05,88.39055492711489,88.32773975137081,88.67740262930374,87.77198786284485,88.39055492711489,3216895
2020-05-06,85.68009003957793,88.18031721161724,89.00863132342508,85.62835718594403,85.68009003957793,6744744
2020-05-07,83.32965739335452,85.63750078375921,86.13539109810755,83.09951771367935,83.32965739335452,5414186
2020-05-08,84.35245006555772,83.31654544585773,85.12285819250432,82.51567215900904,84.35245006555772,9672583
2020-05-11,83.40452639925189,84.8467991997393,85.68927296580303,83.22424120154179,83.40452639925189,9757438
2020-05-12,83.51163250676161,82.61345756417839,84.21824530467663,82.4738385592658,83.51163250676161,9512649
2020-05-13,83.61302215029713,83.4248746736684,84.10063304309031,83.19873206092043,83.61302215029713,6092609
2020-05-14,84.461130279731,84.33268986070907,84.94868202529254,84.11699751683543,84.461130279731,4366295
2020-05-15,84.15805141194929,83.92790040655865,84.1752874464753,83.84977728694648,84.15805141194929,1498339
2020-05-18,85.2043068544956,83.96569663544973,85.6048875663684,83.13897757649642,85.2043068544956,5497504
