,Close,Open,High,Low,Adj Close,Volume
2020-04-15,101.66132883192915,101.15302218776951,102.17349725285871,100.92445385305118,101.66132883192915,3351568
2020-04-16,99.30164130301692,101.8704189089915,102.03494654777286,98.68579990715872,99.30164130301692,3382223
2020-04-17,102.13171631765066,99.33768626711071,102.83212112445808,98.79860967775568,102.13171631765066,3321521
2020-04-20,102.93083298080545,102.5820471531728,103.48779184349502,102.01882839698828,102.93083298080545,6698441
2020-04-21,102.62626934717296,102.67408939607671,103.00048870030233,102.2835451202604,102.62626934717296,4988295
2020-04-22,103.56538398677834,103.48963595176822,104.22961961106935,102.91210341176051,103.56538398677834,5230470
2020-04-23,104.94271360013113,104.84447671949144,105.06135773413837,103.91703123764742,104.94271360013113,9666812
2020-04-24,104.93524155408637,105.15292011889916,105.26025115932312,104.87544070406967,104.93524155408637,4541780
2020-04-27,106.35722776500872,104.0026030769281,106.89798028474459,103.96809681337788,106.35722776500872,5432397
2020-04-28,107.10296391689351,105.94415044515489,107.41869316301079,105.76254061010862,107.10296391689351,5798434
2020-04-29,104.53274246501184,106.58867851052082,107.5143716610182,104.49095860170539,104.53274246501184,3870166
2020-04-30,104.09329661277633,104.26799125660072,104.72101688081636,103.49636505255083,104.09329661277633,2341886
2020-05-01,104.71992612293239,103.78147648633623,105.53064120650966,102.8013125482268,104.71992612293239,5798312
2020-05-04,99.64151892920121,104.15358850181258,104.39675940679008,98.68566490081841,99.64151892920121,6053754
2020-05-05,98.88344945737138,99.40335080533632,100.16812815151717,98.17467247596143,98.88344945737138,3593319
2020-05-06,96.21714470992833,98.81508220807534,99.45860852870369,95.90987427133454,96.21714470992833,3143848
2020-05-07,96.4018439457605,96.62208079706997,96.99257147453895,96.15575610874585,96.4018439457605,6148403
2020-05-08,95.44337458891164,96.1059033904651,96.32960809623152,94.60635522243658,95.44337458891164,4100363
2020-05-11,93.02807182962263,95.4750493086773,96.3017170050168,92.36888066110535,93.02807182962263,4387034
2020-05-12,92.6440300593008,93.83832381768818,94.23883777827625,92.31933721819914,92.6440300593008,1470236
2020-05-13,94.29300527342214,92.00170121431795,95.03558241278522,91.51003306665767,94.29300527342214,3661869
2020-05-14,93.2588833712994,94.72762634978197,95.29757726916186,92.33196178551673,93.2588833712994,6052407
2020-05-15,89.97796299303238,92.8978673726841,93.07350668612338,89.85462719719531,89.97796299303238,1822446
2020-05-18,91.74482581408144,90.95013144947713,92.5779365038861,90.41841111995294,91.74482581408144,1024532
2020-05-19,92.12528897883074,91.89943763871352,92.59589829516551,91.61671033089208,92.12528897883074,4816197
2020-05-20,90.98854267380678,92.34126914322516,92.62201534226178,90.50591104700203,90.98854267380678,7021539
2020-05-21,90.76529508493147,90.05541464389229,91.24475914822655,89.97065947775394,90.76529508493147,7521856
2020-05-22,91.07961040005873,90.20160157117365,91.7916969188325,89.55301760933678,91.07961040005873,9360121
2020-05-25,90.0925759965657,91.65538745440146,91.70230134529108,89.25291983292891,90.0925759965657,9587087
2020-05-26,88.24152060340786,89.30819291598604,89.47071313171362,87.52387441635099,88.24152060340786,7837046
2020-05-27,89.15758562540812,88.3799335023112,89.76955361296004,87.89260104438974,89.15758562540812,2056793
2020-05-28,88.6496118344977,89.06117739836472,89.22975610643122,88.42242395373471,88.6496118344977,6744047
2020-05-29,91.07972131716284,88.16798312924281,91.25744495008658,87.57036211523139,91.07972131716284,5174838
2020-06-01,90.97764563632215,91.32984822803972,91.42172747769685,90.35803260910811,90.97764563632215,8239899
2020-06-02,91.64852950549844,90.97029603258338,92.08380043631466,90.31059870331318,91.64852950549844,2845669
2020-06-03,92.28240286262921,91.5555236856679,92.90253629574144,91.22266631969407,92.28240286262921,6768458
2020-06-04,92.48119662173153,92.33329902676888,92.49617898895433,91.52228328228324,92.48119662173153,8459414
2020-06-05,92.43359832598836,92.12610477513907,92.61670351542612,91.37547041874832,92.43359832598836,4642386
2020-06-08,94.44832607902575,92.99586098553725,95.09301818613454,92.52562466036454,94.44832607902575,4606301
2020-06-09,95.91281618591132,94.26599822741863,96.49707141028323,93.62551873827657,95.91281618591132,2756154
2020-06-10,97.99707742616094,95.64853015280997,98.84296736781133,94.95649007345352,97.99707742616094,6605646
2020-06-11,99.80294119327824,98.50052085243287,99.93078633770499,98.05868521716853,99.80294119327824,5340677
2020-06-12,101.68435783462144,99.00999800832277,101.92546922076268,98.28716956346629,101.68435783462144,4954999
2020-06-15,101.45476869054326,100.35953112177847,101.5941025425199,100.29502071509677,101.45476869054326,8197277
2020-06-16,101.71822462013328,101.56786525757335,101.98951624764412,101.3196028400741,101.71822462013328,1680118
2020-06-17,104.83895168483275,101.83616640575217,105.4435949572058,101.02234000960698,104.83895168483275,1398895
2020-06-18,107.63411191724592,105.23430293002421,108.70051867488277,104.4081529770234,107.63411191724592,5006347
2020-06-19,105.30357435095826,108.55834616274825,109.39467302233307,104.28096496462692,105.30357435095826,8505068
2020-06-22,103.92157610407911,105.15880507760124,106.07743663698471,103.14710526467717,103.92157610407911,7216497
2020-06-23,107.0004638261398,103.96777268284357,107.24014251385073,102.98221212712241,107.0004638261398,7977013
2020-06-24,105.67684162639486,106.90373466317453,107.73694941946891,105.63125261623706,105.67684162639486,5110162
2020-06-25,108.36011049467452,105.88381150896471,108.73033970285036,105.16954020864699,108.36011049467452,1916700
