,Close,Open,High,Low,Adj Close,Volume
2020-04-15,99.7426944170168,99.24398094493172,100.174157696691,99.24398094493172,99.7426944170168,2610691
2020-04-16,99.56458099470294,100.19108531322249,100.89282684742875,99.09481968839235,99.56458099470294,1760800
2020-04-17,100.72379418962238,99.90469025815584,101.50478004658832,99.01942555161408,100.72379418962238,2562538
2020-04-20,100.37520054980276,100.2973678970544,100.37722417502972,100.19341733656015,100.37520054980276,8933064
2020-04-21,101.15503815953673,100.21841725103556,101.94387731105563,99.80630021502834,101.15503815953673,5313620
2020-04-22,100.76832265730154,100.25744851109783,101.09915465941627,99.26272575837558,100.76832265730154,4050633
2020-04-23,100.72555956958,101.06077433553884,101.4331866152245,100.54590947114727,100.72555956958,4986428
2020-04-24,100.5637037727805,100.51696060689342,101.53518382173397,100.19041254122259,100.5637037727805,2483015
2020-04-27,99.52329169860558,99.8794926056832,100.01554205626198,99.41694040970837,99.52329169860558,8521164
2020-04-28,99.46065989753181,99.73099217051895,100.13507555722546,98.68784644938695,99.46065989753181,4413806
2020-04-29,99.52165910927958,100.15389366542234,101.01813904882816,99.40444312156319,99.52165910927958,1515479
2020-04-30,99.30128990225926,100.3638715916675,100.90251749983271,98.75913570189824,99.30128990225926,1896255
2020-05-01,98.85136659585397,99.67651908462058,99.97806860850726,98.37268737033412,98.85136659585397,1984399
2020-05-04,97.59775292911237,99.180919389259,99.92801910261291,97.1059510096958,97.59775292911237,9424757
2020-05-05,96.76725432921862,97.68326983414252,97.93396258104937,96.07120249355941,96.76725432921862,1598724
2020-05-06,96.07937974702574,96.79966592333655,96.89716209824748,95.30409623616433,96.07937974702574,8141248
2020-05-07,94.22181384574328,95.83426815371979,96.15977194585807,93.5690338506809,94.22181384574328,8492633
2020-05-08,95.80221796727612,94.73893732370246,96.00726834996681,94.33492759476371,95.80221796727612,7239763
2020-05-11,95.39532919388917,95.89315746677357,96.62133345315421,95.25764684604319,95.39532919388917,6407753
2020-05-12,95.04748028006316,96.20109892857324,96.61210940710656,94.98815244382355,95.04748028006316,6774662
2020-05-13,94.68022766836033,95.35743189314387,95.8415385492767,94.0480515829611,94.68022766836033,7384931
